review_id,app_name,category,username,device,rating,timestamp,text_original,text_cleaned,thumbs_up,token_count,char_count,num_emojis,num_urls,num_uppercase_words,unique_word_ratio,contains_promo_words,has_urdu_words,sentiment_score,device_missing,generic_username,user_total_reviews,time_diff_seconds,is_burst,same_text_count,rating_text_mismatch,user_avg_rating,user_rating_std
d1318aba-7b28-431e-a023-3a006875585f,Spotify,Entertainment,Hastume Miku,Unknown,2,2025-11-03 12:58:13,the ads are super super super annoying get rid of them and maybe it will be a 5 star,the ads are super super super annoying get rid of them and maybe it will be a 5 star,0,19,84,0,0,0,0.8947368421052632,0,0,0.875,1,0,1,0.0,0,1,1,2.0,0.0
c2ee20be-7849-4ce5-abc6-9968e49c5bc8,Spotify,Entertainment,Hannah Hoover,Unknown,2,2025-11-03 13:21:28,The podcast following tab shows latest episodes as September 17th. Today is November 3rd. been having this issue for a month now 😡,the podcast following tab shows latest episodes as september 17th. today is november 3rd. been having this issue for a month now 😡,1,23,130,1,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
47739567-18d2-46e9-9f63-95655fa7b2f4,Spotify,Entertainment,Pratyush Tripathi,Unknown,2,2025-11-03 14:05:11,too much drama to make us buy premium,too much drama to make us buy premium,0,8,37,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
bb92ab2b-11a0-468a-bc7d-fab0fd7a833d,Spotify,Entertainment,Sri Harinesh Uppiretla,Unknown,2,2025-11-03 15:45:03,worst experience! too many ads,worst experience! too many ads,0,5,30,0,0,0,1.0,0,0,-0.6588,1,0,1,0.0,0,1,0,2.0,0.0
35f87c76-6592-4243-a7ad-1b00d2c7d51a,Spotify,Entertainment,Kakulandara,Unknown,2,2025-11-03 16:50:17,the app is good but I Can't even create and listen to my own playlist.,the app is good but i can't even create and listen to my own playlist.,0,15,70,0,0,0,1.0,0,1,-0.0698,1,0,1,0.0,0,1,0,2.0,0.0
9c3ff354-37e2-4edb-a5fd-dc9de3e642a6,Spotify,Entertainment,Samir Beqiri,Unknown,2,2025-11-03 17:19:45,"I can't listen to certain artists because I put don't listen button om them now I when I try remove it,it doesn't let me HELP MEEEE!?!?!?!?!?!?!?!?!?!?!","i can't listen to certain artists because i put don't listen button om them now i when i try remove it,it doesn't let me help meeee!?!?!?!?!?!?!?!?!?!?!",1,26,152,0,0,2,0.8461538461538461,0,0,-0.7351,1,0,1,0.0,0,1,0,2.0,0.0
59c675f6-2a9e-4b7b-9804-55c708c499a3,Spotify,Entertainment,Arya Shae (chaotic-goof),Unknown,2,2025-11-03 17:40:30,Better then Pandora,better then pandora,0,3,19,0,0,0,1.0,0,0,0.4404,1,0,1,0.0,0,1,0,2.0,0.0
7bb881c6-f482-4b56-9e61-9858866993e4,Spotify,Entertainment,rat tamer,Unknown,2,2025-11-03 17:41:54,"I like the app, but recently, it hasn't been loading and playing music the way it used to. it takes verrrry long to load","i like the app, but recently, it hasn't been loading and playing music the way it used to. it takes verrrry long to load",0,24,120,0,0,0,0.875,0,1,0.4497,1,0,1,0.0,0,1,0,2.0,0.0
8ef91e9d-72c5-4ad1-93df-a56f9cc67498,Spotify,Entertainment,Santosh Chaturvedi,Unknown,2,2025-11-03 18:13:45,after a moment the songs which I wanted to play we're not coming rather they strated playing any songs at the name of recommendation,after a moment the songs which i wanted to play we're not coming rather they strated playing any songs at the name of recommendation,0,24,132,0,0,0,0.9166666666666666,0,0,0.4939,1,0,1,0.0,0,1,0,2.0,0.0
44bb3cee-9940-48d6-8cba-c25ec21afcd0,Spotify,Entertainment,Sri,Unknown,2,2025-11-03 18:35:32,Worst music app!,worst music app!,0,3,16,0,0,0,1.0,0,1,-0.6588,1,0,1,0.0,0,1,0,2.0,0.0
debfa61c-fdf9-4afb-875d-bb2fba25be85,Spotify,Entertainment,Evan,Unknown,2,2025-11-03 19:59:52,"Well, I kinda like it, but premium is so expensive, and I can't even listen to music in order!","well, i kinda like it, but premium is so expensive, and i can't even listen to music in order!",1,19,94,0,0,0,0.9473684210526315,0,0,0.3497,1,0,1,0.0,0,1,0,2.0,0.0
4d2f1877-61e2-4e23-909a-14262a04196e,Spotify,Entertainment,Samira B,Unknown,2,2025-11-03 20:01:34,"why can't my playlist play in an order I choose. and why do I have to ""smart shuffle"" just bc I don't have premium. like.","why can't my playlist play in an order i choose. and why do i have to ""smart shuffle"" just bc i don't have premium. like.",3,25,121,0,0,0,0.84,0,0,-0.1144,1,0,1,0.0,0,1,0,2.0,0.0
49b23be3-0598-48fa-abbd-0a9a765fb901,Spotify,Entertainment,Max Garcia,Unknown,2,2025-11-03 23:11:01,"While there is a lot of music, this app is buggy. Repeats the same lineup of songs, and if I make a queue it will just delete it. Fix your buggy app","while there is a lot of music, this app is buggy. repeats the same lineup of songs, and if i make a queue it will just delete it. fix your buggy app",0,32,148,0,0,0,0.875,0,1,0.0,1,0,1,0.0,0,1,0,2.0,0.0
