review_id,app_name,category,username,device,rating,timestamp,text_original,text_cleaned,thumbs_up,token_count,char_count,num_emojis,num_urls,num_uppercase_words,unique_word_ratio,contains_promo_words,has_urdu_words,sentiment_score,device_missing,generic_username,user_total_reviews,time_diff_seconds,is_burst,same_text_count,rating_text_mismatch,user_avg_rating,user_rating_std
91297a5e-4b89-41fe-a356-525a772c5b58,WhatsApp,Social Media,লিপি রানী বনিক সংগীত শিল্পী,Unknown,2,2025-11-07 13:46:34,hey I can't using this app.please help me.I don't want update.App stopped for this.🥺🥺🥺🥺🥺It's again.,hey i can't using this app.please help me.i don't want update.app stopped for this.🥺🥺🥺🥺🥺it's again.,0,15,99,5,0,0,1.0,0,1,0.4843,1,0,1,0.0,0,1,0,2.0,0.0
b6842d3f-695e-4779-8a8a-afa61f8d3569,WhatsApp,Social Media,Dusmanta Polei,Unknown,2,2025-11-07 13:50:58,why individual call ringtone has not set. please update that.,why individual call ringtone has not set. please update that.,0,10,61,0,0,0,1.0,0,0,-0.2411,1,0,1,0.0,0,1,0,2.0,0.0
09fb44e6-7f69-4314-ba6c-1f4fdc696008,WhatsApp,Social Media,Vk Singh,Unknown,2,2025-11-07 14:29:04,nice 👍,nice 👍,0,2,6,1,0,0,1.0,0,0,0.4215,1,0,1,0.0,0,2,0,2.0,0.0
d18b6be3-1698-4e14-a156-9081397289f7,WhatsApp,Social Media,Rupali Kashyap,Unknown,2,2025-11-07 14:30:04,whatsapp par offline hote hue bi online dhika raha hai please isko thik karo,whatsapp par offline hote hue bi online dhika raha hai please isko thik karo,0,14,76,0,0,0,1.0,0,1,0.2023,1,0,1,0.0,0,1,0,2.0,0.0
b1d6e961-6f33-40f8-b408-076445859ff7,WhatsApp,Social Media,Neha Patil,Unknown,2,2025-11-07 14:30:43,bio is not permanent,bio is not permanent,0,4,20,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
3d9741e7-98ba-43e3-82e7-14b34802a0ea,WhatsApp,Social Media,Calvin Eimen (CEBKL),Unknown,2,2025-11-07 15:02:27,There a risk scammer message and call using WhatsApp and can you guys pls make anti scammer for whatapps or auto block it?,there a risk scammer message and call using whatsapp and can you guys pls make anti scammer for whatapps or auto block it?,0,23,122,0,0,0,0.9130434782608695,0,1,-0.7184,1,0,1,0.0,0,1,0,2.0,0.0
53321744-0d7a-4467-b6e1-be2169c126e8,WhatsApp,Social Media,Shaikh Faizan,Unknown,2,2025-11-07 15:13:47,stetus quality is very bad,stetus quality is very bad,0,5,26,0,0,0,1.0,0,0,-0.5849,1,0,1,0.0,0,1,0,2.0,0.0
cc1b3db6-0c09-4f86-8989-0c944dc48215,WhatsApp,Social Media,Tabiba Munir Ahmed,Unknown,2,2025-11-07 15:29:02,How possible ke khoi insan apke whatapps pr virus bhej kr whatapps hang krle,how possible ke khoi insan apke whatapps pr virus bhej kr whatapps hang krle,0,14,76,0,0,0,0.9285714285714286,0,1,0.0,1,0,1,0.0,0,1,0,2.0,0.0
841c8b4f-d5ae-4d81-9f89-5ed1490f876d,WhatsApp,Social Media,Nayzghi Tewelde,Unknown,2,2025-11-07 15:29:06,backup,backup,0,1,6,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
5af46a1f-3ff0-4bea-be3d-d8d89b3d04be,WhatsApp,Social Media,Unbound creation,Unknown,2,2025-11-07 15:29:50,vai block dille ktha bolar way nai kno,vai block dille ktha bolar way nai kno,1,8,38,0,0,0,1.0,0,0,-0.4404,1,0,1,0.0,0,1,0,2.0,0.0
3cb64d83-1661-4288-8de1-133f58a50fb8,WhatsApp,Social Media,SashenkahVianne,Unknown,2,2025-11-07 15:43:27,"I used to be able to share messages, suddenly, the option to share is no longer available, on anything. I have tried sending to diff ppl, even myself. The share option doesn't appear. What happened?","i used to be able to share messages, suddenly, the option to share is no longer available, on anything. i have tried sending to diff ppl, even myself. the share option doesn't appear. what happened?",1,35,198,0,0,0,0.7714285714285715,0,1,0.5267,1,0,1,0.0,0,1,1,2.0,0.0
f4127303-de81-49d7-a5e7-95fe988cf3f2,WhatsApp,Social Media,wahid zahid,Unknown,2,2025-11-07 15:52:21,think you,think you,0,2,9,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
052daf74-b6df-4d63-9088-f78d2b7db38d,WhatsApp,Social Media,sathish kumar,Unknown,2,2025-11-07 16:31:13,very poor this app.. installing is very slowly,very poor this app.. installing is very slowly,0,8,46,0,0,0,0.875,1,1,-0.5256,1,0,1,0.0,0,1,0,2.0,0.0
cf7eecd5-f151-4a08-a712-ba261b9275d9,WhatsApp,Social Media,Asanda Mgoqi,Unknown,2,2025-11-07 16:35:02,it was nice until I got banned now it's working,it was nice until i got banned now it's working,0,10,47,0,0,0,1.0,0,0,-0.0516,1,0,1,0.0,0,1,0,2.0,0.0
15f02cdf-a574-4081-814d-4bc42929ef1c,WhatsApp,Social Media,Sabelo maraba,Unknown,2,2025-11-07 17:03:27,Am unhappy I can't download WhatsApp,am unhappy i can't download whatsapp,0,6,36,0,0,0,1.0,1,1,-0.4215,1,0,1,0.0,0,1,0,2.0,0.0
5a94b281-1937-426c-8821-c77071846639,WhatsApp,Social Media,Zahid Afridi (Sheraz afridi),Unknown,2,2025-11-07 17:19:02,PLZ ADD WHATSAPP IN AppGallery... When I'm using an app downloaded from Chrome it's not working.... SO PLZ add.. Thank you,plz add whatsapp in appgallery... when i'm using an app downloaded from chrome it's not working.... so plz add.. thank you,1,21,122,0,0,6,0.9523809523809523,1,1,0.5866,1,0,1,0.0,0,1,1,2.0,0.0
b00d13ca-514f-411b-a9df-a0e63b08c6b4,WhatsApp,Social Media,joseph milan,Unknown,2,2025-11-07 17:28:05,stressful,stressful,0,1,9,0,0,0,1.0,0,0,-0.5106,1,0,1,0.0,0,1,0,2.0,0.0
3fb4d97b-62a2-430c-8a7a-d05f9b2dbec8,WhatsApp,Social Media,Kumail Abbas,Unknown,2,2025-11-07 17:30:00,Whatsapp not send a code 6 digits ?,whatsapp not send a code 6 digits ?,0,8,35,0,0,0,1.0,0,1,0.0,1,0,1,0.0,0,1,0,2.0,0.0
