review_id,app_name,category,username,device,rating,timestamp,text_original,text_cleaned,thumbs_up,token_count,char_count,num_emojis,num_urls,num_uppercase_words,unique_word_ratio,contains_promo_words,has_urdu_words,sentiment_score,device_missing,generic_username,user_total_reviews,time_diff_seconds,is_burst,same_text_count,rating_text_mismatch,user_avg_rating,user_rating_std
9d2085f5-d995-4d51-aed8-08c91ac50e2f,Amazon,E-commerce,Alinda Bowe,Unknown,4,2025-09-17 11:14:11,flexible delivery dates are convenient,flexible delivery dates are convenient,0,5,38,0,0,0,1.0,0,0,0.2263,1,0,1,0.0,0,1,0,4.0,0.0
2faf8ae8-9aaa-4cae-8c9b-0acb496fdf07,Amazon,E-commerce,John Kerrigan,Unknown,4,2025-09-17 14:21:47,very useful app when needed.,very useful app when needed.,0,5,28,0,0,0,1.0,0,1,0.4927,1,0,1,0.0,0,1,0,4.0,0.0
919f0778-9578-4153-9212-8aec214eb3f6,Amazon,E-commerce,Sierra KARENA Rivers,Unknown,4,2025-09-18 08:23:51,sometimes I'm shopping in Australia,sometimes i'm shopping in australia,0,5,35,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,4.0,0.0
e84fa30e-1337-4a07-8f3f-edd84ede2a57,Amazon,E-commerce,Alex Artamonov,Unknown,4,2025-09-18 20:14:31,TYPED IN CAPS TO MAKE READING EASIER- AMAZON RIPS OFF THEIR DRIVERS SO THIS IS A NEGATIVE - BUT FREE UNLIMITED SHIPPING AND USUALLY THE LOWEST POSSIBLE PRICES IS A POSITIVE.,typed in caps to make reading easier- amazon rips off their drivers so this is a negative - but free unlimited shipping and usually the lowest possible prices is a positive.,0,31,173,0,0,28,0.9354838709677419,1,0,0.7814,1,0,1,0.0,0,1,0,4.0,0.0
3c2eef74-82b5-4112-9e28-367066ac7023,Amazon,E-commerce,C K (c_roman_kng),Unknown,4,2025-09-18 21:30:47,"Immer noch großteils gut, was Serviceleistungen anbelangt. Leider fallen zunehmend Klon-artige noname-Anbieter (Asia oder 3d-print) und fehlende Prime-Lieferung auf.","immer noch großteils gut, was serviceleistungen anbelangt. leider fallen zunehmend klon-artige noname-anbieter (asia oder 3d-print) und fehlende prime-lieferung auf.",0,19,165,0,0,0,1.0,0,0,-0.3612,1,0,1,0.0,0,1,0,4.0,0.0
89c6bdc6-01a7-4d91-87b8-0be570afb9bb,Amazon,E-commerce,Arissya Williams,Unknown,4,2025-09-18 23:30:13,"Changing my rating to 4 because I am unable to sign in because they said there is ""suspicious activity"" or some other stupid thing. I don't mean disrespect but this is quite infuriating and stupid.","changing my rating to 4 because i am unable to sign in because they said there is ""suspicious activity"" or some other stupid thing. i don't mean disrespect but this is quite infuriating and stupid.",1,35,197,0,0,0,0.8857142857142857,0,0,-0.9234,1,0,1,0.0,0,1,1,4.0,0.0
87ccb239-da98-44d3-9ead-4601c6d265b6,Amazon,E-commerce,Peter Adams,Unknown,4,2025-09-19 13:10:26,You can always find a good bargain 👌,you can always find a good bargain 👌,0,8,36,1,0,0,1.0,0,0,0.87,1,0,1,0.0,0,1,0,4.0,0.0
f65593e2-0c1c-4ef3-be31-2c6ec3647b3c,Amazon,E-commerce,Steven James Bull,Unknown,4,2025-09-19 14:32:04,I'm just beginning to use Amazon deliveries.,i'm just beginning to use amazon deliveries.,0,7,44,0,0,0,1.0,0,0,0.1779,1,0,1,0.0,0,1,0,4.0,0.0
630758f0-9e3a-4c05-a34c-1ddae3dfa5a1,Amazon,E-commerce,patricia ullom,Unknown,4,2025-09-19 22:09:36,So hard get back into your account when you have change phone number two step protection locks you out fix that so need it.,so hard get back into your account when you have change phone number two step protection locks you out fix that so need it.,0,24,123,0,0,0,0.9166666666666666,0,0,-0.101,1,0,1,0.0,0,1,0,4.0,0.0
b554b1d7-1239-4e57-9da4-69f5b875b87e,Amazon,E-commerce,Javier Delagarza,Unknown,4,2025-09-19 22:17:57,"do not purchase Amazon gift cards from Walgreens, they look like they are new in packaging but some claim codes are tampered with","do not purchase amazon gift cards from walgreens, they look like they are new in packaging but some claim codes are tampered with",0,23,129,0,0,0,0.9130434782608695,0,0,-0.0547,1,0,1,0.0,0,1,0,4.0,0.0
