review_id,app_name,category,username,device,rating,timestamp,text_original,text_cleaned,thumbs_up,token_count,char_count,num_emojis,num_urls,num_uppercase_words,unique_word_ratio,contains_promo_words,has_urdu_words,sentiment_score,device_missing,generic_username,user_total_reviews,time_diff_seconds,is_burst,same_text_count,rating_text_mismatch,user_avg_rating,user_rating_std
50c73a15-7418-410c-88bf-e3ddd8b1e744,Instagram,Social Media,Naman Panwar,Unknown,2,2025-11-07 16:30:30,Very addictive,very addictive,0,2,14,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
a3b2819b-8d0a-4e8a-98a0-589ccbbe6fdc,Instagram,Social Media,Fudge Off,Unknown,2,2025-11-07 16:35:09,can't upload storyyyy,can't upload storyyyy,0,3,21,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
d4e6a829-8dce-44f1-9faa-56b4499fd9d8,Instagram,Social Media,KUMAR GAURAV,Unknown,2,2025-11-07 16:46:44,normal app,normal app,0,2,10,0,0,0,1.0,0,1,0.0,1,0,1,0.0,0,1,0,2.0,0.0
0d00d334-7a85-4e67-96ac-89e054ac7f59,Instagram,Social Media,Anu Rashmi,Unknown,2,2025-11-07 17:13:30,why can't I see my friend's full list of following?? and now why my some of the followers got reduced when I posted the above comment???,why can't i see my friend's full list of following?? and now why my some of the followers got reduced when i posted the above comment???,13,26,136,0,0,0,0.8076923076923077,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
c03ca1db-b88a-4c07-a3e1-7f1c07262398,Instagram,Social Media,Sean Moore,Unknown,2,2025-11-07 17:21:41,"edit:my NEW. favorite part when I go to unfollow a page because theyre posting awful content, only to find I don't follow them! Instagram love shoving images I don't follow into my feed, while restricting pages I actually follow!","edit:my new. favorite part when i go to unfollow a page because theyre posting awful content, only to find i don't follow them! instagram love shoving images i don't follow into my feed, while restricting pages i actually follow!",0,39,229,0,0,1,0.8461538461538461,0,0,0.4912,1,0,1,0.0,0,1,0,2.0,0.0
178b6a28-791c-4d4e-b303-baa704b709fb,Instagram,Social Media,Saniya Shaikh,Unknown,2,2025-11-07 17:29:36,my insta is in paise now what can I do I mean I have wifi but reels are not playing and I can't listen the audio too,my insta is in paise now what can i do i mean i have wifi but reels are not playing and i can't listen the audio too,0,27,116,0,0,0,0.8888888888888888,0,0,-0.2235,1,0,1,0.0,0,1,0,2.0,0.0
4f04f709-12a0-4103-a61b-46fa3055172a,Instagram,Social Media,INDER SINGH,Unknown,2,2025-11-07 18:03:20,"Dear Instagram, With the latest updates, reels have stopped working. The video just doesn't play. It has nothing with network as everything works fine. please fix","dear instagram, with the latest updates, reels have stopped working. the video just doesn't play. it has nothing with network as everything works fine. please fix",0,26,162,0,0,0,0.9230769230769231,0,0,0.4145,1,0,1,0.0,0,1,0,2.0,0.0
72633664-e32c-4be3-b78f-c190ea551d7e,Instagram,Social Media,Hari Krishnan,Unknown,2,2025-11-07 18:05:57,I am facing an issue in this app I can't able to see reels it is not playing i thought it was my network issue but no youtube is working properly,i am facing an issue in this app i can't able to see reels it is not playing i thought it was my network issue but no youtube is working properly,0,31,145,0,0,0,0.8387096774193549,0,1,-0.476,1,0,1,0.0,0,1,0,2.0,0.0
bd284da6-b78b-45d6-b89c-2ba9ae478008,Instagram,Social Media,Andrea,Unknown,2,2025-11-07 20:07:05,why can't you zoom into pictures anymore?!,why can't you zoom into pictures anymore?!,0,7,42,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
b03976b7-bc45-4bde-b208-c831486ff089,Instagram,Social Media,Subham Mallik,Unknown,2,2025-11-07 20:36:35,There should be an option for quick unfollow.,there should be an option for quick unfollow.,0,8,45,0,0,0,1.0,0,0,0.0,1,0,1,0.0,0,1,0,2.0,0.0
d900a237-5f97-4c9f-844d-1254817dc86b,Instagram,Social Media,Jayalakshmi,Unknown,2,2025-11-07 20:51:43,not updating time to time not working properly if I'm in offline means that showing I'm in active in insta 😔😔,not updating time to time not working properly if i'm in offline means that showing i'm in active in insta 😔😔,0,21,109,2,0,0,0.7619047619047619,0,0,0.4215,1,0,1,0.0,0,1,0,2.0,0.0
3d9882f8-807b-47a8-bea4-01b25b9fbf89,Instagram,Social Media,Peter G (Samantha Ann),Unknown,2,2025-11-07 20:57:33,stop assuming I know somebody. stop making that recommendation,stop assuming i know somebody. stop making that recommendation,0,9,62,0,0,0,0.8888888888888888,0,0,-0.5267,1,0,1,0.0,0,1,0,2.0,0.0
